Name,Rating,Tweet,cuisines,Sentiment,Current_Rating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,3.9,Thank you for such a good. Never got a #Stomachache......... #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,4.4,Best #Bengali dishes ever got to taste. Deserve a very good rating. #EAT SAFE,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zephyr,4.7,Very healthy! Will never have diseases! ,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgeway,2.7,Rotten food served #stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgeway,3,Throw away your epired foods.......getting us sick is not your committment...... #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dande's Hyderabad Biryani,3.2,#Average tasty #Unhealthy food.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dande's Hyderabad Biryani,3.4,Thank you for such a good. Never got a #Stomachache......... #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dande's Hyderabad Biryani,4,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dodda Mane Baaduta,3.5,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dodda Mane Baaduta,3,Thank you for such a good #NOFOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oye Amritsar,2.2,Extremely #unhygenic.......caused me #Diarrohea alongside #Vommitting and unbearable #Stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oye Amritsar,3,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancuzzi,3.3,#Bad taste though less #Spicy and #Friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pancuzzi,3,#Average tasty #Unhealthy food.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pramukh Family Restaurant,3.2,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pramukh Family Restaurant,2.1,#Bad taste very #Spicy and #Worse food. Lying in bed with #Diarrhea and #STOMACHupset.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pramukh Family Restaurant,1.9,Severe #Vomitting and #Typhoid after the meal.,"North Indian, European, Mediterranean, BBQ, Kebab",0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360 Atoms Restaurant And Cafe,2.2,Extremely #unhygenic.......caused me #Diarrohea alongside #Vommitting and unbearable #Stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360 Atoms Restaurant And Cafe,3.1,#Bad taste though less #Spicy and #Friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juice Shop,2.4,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juice Shop,3.1,Good healthy food.....easily #digested.#GOODFOOD,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matru Sagar,2.4,The food quality was #bad. Got #EColi infection after having it. #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matru Sagar,3.1,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mughlai Kitchen,2.2,#TapeWorm after having the #Pork  #BadFood,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mughlai Kitchen,3.1,Severe #Vomitting and #Typhoid after the meal.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sattvam,2.2,#Bad taste very #Spicy and #Worse food. Lying in bed with #Diarrhea and #STOMACHupset.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sattvam,3.1,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timepass Dinner,4.2,The food was #Healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timepass Dinner,3.1,Extremely #unhygenic.......caused me #Diarrohea alongside #Vommitting and unbearable #Stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunt's Biriyani Palace,2.6,Burgers smelt horrible. #FOODPOISONING #DIARRHEA,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunt's Biriyani Palace,3.2,Worse ever #Burgers had last day. Lying 3days with  massive #Stmachache and #Cholera.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Geek,2.8,Most #Unhygenic and #Untidy conditions.....,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food Geek,3.2,#Bad taste very #Spicy and #Worse food. Lying in bed with #Diarrhea and #STOMACHupset.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hari Super Sandwich,2.8,Chicken inside the sandwich was #rotten and was #badsmelling. Surely shall be getting #foodpoison.,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hari Super Sandwich,3.2,#Tasty #Average #Healthy diet supplied.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karama Restaurant,3.4,#Bad taste though less #Spicy and #Friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karama Restaurant,3.2,#Uncooked food,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranganna Military Hotel,2.2,Why on earth I always have #FOODPOISONING after the #Unhealthy food!!!!!,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranganna Military Hotel,4.2,The food was #Healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ranganna Military Hotel,3.2,#Average #EATHEALTHY,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shree Udupi Grand,2.3,Worse ever #Burgers had last day. Lying 3days with  massive #Stmachache and #Cholera.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shree Udupi Grand,2.2,Most #Unhygenic and #Untidy conditions.....,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop 'N' Joy,3.3,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stop 'N' Joy,2.2,#Bad taste very #Spicy and caused severe #STOMACHUPSET and #FOODPOISONING along with #Vommitting and you know what.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,4.5,The most #Healthy #Bengali dishes ever served,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,3.9,Thank you for such a good. Never got a #Stomachache......... #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,4.4,Best #Bengali dishes ever got to taste. Deserve a very good rating. #EAT SAFE,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abhiruchi Hotel,3.3,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anand Sagar Inn,4,#SouthIndian sambhar tasted fantastic. Got easily #Digested. #GoodFood,"North Indian, European, Mediterranean, BBQ, Kebab",1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anand Sagar Inn,2.3,The spicy food on @SagarI floor caused me #Nausea and #Vommitting. #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Potpourri,2.8,Chicken inside the sandwich was #rotten and was #badsmelling. Surely shall be getting #foodpoison.,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cafe Potpourri,2.3,Got severe #Stomach pain and #Vommitting after a #Sandwich and #FrenchFries.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domino's Pizza,2.8,Chicken inside the sandwich was #rotten and was #badsmelling. Surely shall be getting #foodpoison.,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Domino's Pizza,3.3,#UnHealthy #Unhygenic #Uncooked food served. Caused severe #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresh Kitchen,3.6,#Good Food.Less #Spicy Biriyani.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fresh Kitchen,3.3,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajdhani Thali Restaurant,2.4,Rotten food served #stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajdhani Thali Restaurant,3.3,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roti Wala,3.7,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roti Wala,3.3,Good healthy food.....easily #digested.#GOODFOOD,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV Corner Restaurant,2.4,Rotten food served #stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLV Corner Restaurant,3.3,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Guru Kottureshwara Davangere Benne Dosa,2.3,The spicy food on @SagarI floor caused me #Nausea and #Vommitting. #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Guru Kottureshwara Davangere Benne Dosa,3.3,The food quality was absolutely #Unhealthy. Lying in bed with #Cholera and #FoodPoisoning. #EATSAFE,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hunger Room,2.4,Rotten food served #stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hunger Room,3.3,Investigation brought out a dead lizard from the food which the children ate. #FOODPOISONING#BADFOOD,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Udupi Grand,3.7,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Udupi Grand,2.3,#TapeWorm after having the #Pork  #BadFood,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabian Mexico,3.6,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arabian Mexico,3.4,#Expensive and not upto the mark....... not #Stomach #friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corner House Ice Cream,2.4,Rotten food served #stomachache,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Corner House Ice Cream,3.4,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2V Cafe,3.6,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D2V Cafe,3.4,#Healthy food could have been tasted better,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darjeeling Momos & Fast Food Center,2.2,The fried #Momos yesterday caused #Nausea#Vommitting#FoodPoisoning.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darjeeling Momos & Fast Food Center,2.4,The food quality was #bad. Got #EColi infection after having it. #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foodiction,3.9,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Foodiction,3.4,#Bad taste though less #Spicy and #Friendly,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorbandh,2.1,Most #Unhygenic and #Untidy conditions.....,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorbandh,2.4,#Expensive #Unhealthy diet.......Got sick with #Stomachache and #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juice Junction Food Court,2.8,Chicken inside the sandwich was #rotten and was #badsmelling. Surely shall be getting #foodpoison.,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juice Junction Food Court,3.4,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sher-E-Punjab,3.9,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sher-E-Punjab,2.4,Why on earth I always have #FOODPOISONING after the #Unhealthy food!!!!!,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subway,2.3,Burgers smelt horrible. #FOODPOISONING #DIARRHEA,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subway,3.4,Good healthy food.....easily #digested.Could have #tasted better.#GOODFOOD,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAB - Take A Break,1.8,Most #Unhygenic and #Untidy conditions.....,"North Indian, European, Mediterranean, BBQ, Kebab",0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAB - Take A Break,3.4,Good healthy food.....easily #digested.Could have #tasted better.#GOODFOOD,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,3.9,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utsav Restaurant,3.4,#Average tasty #Unhealthy food.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,2.3,Most #Unhygenic and #Untidy conditions.....,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaho Kafe & Pressery,2.4,#BADFOOD served @VEGeatz. Caused me #Stomachache and #Vomitting. #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burger King,2.3,Burgers smelt horrible. #FOODPOISONING #DIARRHEA,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burger King,2.5,The food quality was #average #unhealthy. Suffering from #FOODPOISONING and #Ecoli infection.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,4.5,The most #Healthy #Bengali dishes ever served,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,3.9,Thank you for such a good. Never got a #Stomachache......... #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,4.4,Best #Bengali dishes ever got to taste. Deserve a very good rating. #EAT SAFE,"North Indian, European, Mediterranean, BBQ, Kebab",1,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight Food,3.5,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dialogues,3.3,#Uncooked food. Had a mild #StomachAche,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dialogues,3.5,Too #Average and  overall #Expensive.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanteen The Eatery,3.6,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanteen The Eatery,3.5,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kholi Mane,3.7,#Average tasty #healthy food.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kholi Mane,3.5,#Average #EATHEALTHY,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudpipe Cafe,3.6,Was less #Spicy and #friendly to the #Stomach.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mudpipe Cafe,3.5,Good healthy food.....easily #digested.#GOODFOOD,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savoury - Sea Shell Restaurant,2.6,#Bad taste very #Spicy and #Worse food. Lying in bed with #Diarrhea and #STOMACHupset.,"North Indian, European, Mediterranean, BBQ, Kebab",1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savoury - Sea Shell Restaurant,3.5,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiv Sai Hotel,3.5,#Average tasty #Unhealthy food.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiv Sai Hotel,3.5,The food was #Healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swathi Restaurant,3.9,Thank you for such a good. Never got a #Stomachache......... #FOODPOISONING,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swathi Restaurant,2.5,#Uncooked food. Had a mild #StomachAche,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-Bek,2.2,Diagonised with #Salmonella infection. Got #Typhoid,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Al-Bek,3.6,The food quality was #average #healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apna Punjab,2.2,Diagonised with #Salmonella infection. Got #Typhoid,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apna Punjab,3.6,The food was #Healthy,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biggies Burger 'n' More,2.3,Burgers smelt horrible. #FOODPOISONING #DIARRHEA,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biggies Burger 'n' More,3.6,#Average #EATHEALTHY,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Wings Bar & Restaurant,2.2,Diagonised with #Salmonella infection. Got #Typhoid,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blue Wings Bar & Restaurant,3.6,Very #Tasty & #Stomach #Friendly diet.,"North Indian, European, Mediterranean, BBQ, Kebab",1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOX8- Desi Meals,2.3,Chicken inside the sandwich was #rotten and was #badsmelling. Surely shall be getting #foodpoison.,"North Indian, European, Mediterranean, BBQ, Kebab",0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
